Crop,Soil Moisture,Temperature,Air Humidity,Pump Data
Grapes,55.79920957,25.81347988,78.36860314,1
Grapes,57.13578403,30.7772234,45.60189139,1
Grapes,42.04503716,23.46593004,64.86155286,1
Grapes,40.67893085,27.55021556,52.37494803,1
Grapes,68.44228846,21.65750777,52.64304816,0
Grapes,59.82340582,33.51545783,75.65115624,1
Grapes,58.64246679,30.17941741,40.39361204,1
Grapes,76.14617891,38.38690561,68.87082719,0
Grapes,57.77920145,28.23926526,39.20534253,1
Grapes,32.14462092,25.53942205,56.30836596,1
Grapes,45.98973484,28.62761622,69.68449097,1
Grapes,79.05596088,22.57648481,79.90133221,0
Grapes,66.40169741,35.18204013,44.55849109,1
Grapes,62.68638185,19.17876027,71.35612959,1
Grapes,52.61235141,27.2062208,59.92244686,1
Grapes,74.15185704,19.87688761,61.84337079,0
Grapes,95.52565461,29.80435806,42.27862158,0
Grapes,84.12479558,38.59688176,39.57399789,0
Grapes,33.22648084,38.20971502,63.82291678,1
Grapes,37.22112174,18.11304123,79.62575131,1
Grapes,87.48127382,26.41174852,51.82552902,0
Grapes,46.14943361,33.34728323,76.84851363,1
Grapes,90.43606471,28.64922722,80.58427333,0
Grapes,47.22375468,25.54930834,64.29258308,1
Grapes,46.53765851,29.00960184,38.82722236,1
Grapes,66.35942317,37.76774891,67.36172277,1
Grapes,66.18668847,37.03844843,41.94293682,1
Grapes,34.26183953,27.02201533,50.68332873,1
Grapes,76.82865847,36.92496264,73.32102225,0
Grapes,40.32666089,27.18849031,44.91292984,1
Grapes,72.26104046,38.48850117,55.75435119,0
Grapes,40.24347147,21.11567173,55.30019236,1
Grapes,70.41941202,35.66463655,41.36892136,0
Grapes,72.92232954,18.37122535,62.13011809,0
Grapes,52.48296787,24.04089714,62.47219366,1
Grapes,57.30195888,28.41086385,80.36430187,1
Grapes,34.1062523,36.48286722,70.15941623,1
Grapes,71.73118899,36.65283988,49.77996509,0
Grapes,35.60589901,19.09225657,64.74085832,1
Grapes,35.33761026,28.98697017,62.14859071,1
Grapes,81.51903919,28.24835958,40.92329332,0
Grapes,91.17666922,31.81953237,53.14053546,0
Grapes,69.55749156,31.47954676,38.3814406,0
Grapes,41.29360021,27.3765463,46.39100522,1
Grapes,79.04181767,26.32843352,52.36883325,0
Grapes,49.12005326,30.74144349,45.54884167,1
Grapes,50.91473169,20.39386274,78.37946964,1
Grapes,59.88667479,37.63945741,47.30228083,1
Grapes,54.56056882,30.26311956,49.00764595,1
Grapes,35.08936172,19.94929506,69.01191115,1
Grapes,66.49313053,20.2488131,42.35441552,1
Grapes,65.06164218,33.91205345,63.83403686,1
Grapes,38.19677019,18.17261608,66.7660268,1
Grapes,82.95474188,38.74172242,71.38922151,0
Grapes,84.70816694,32.77610701,58.37257687,0
Grapes,54.84220569,20.57018446,78.26497553,1
Grapes,46.19782142,33.52237923,61.97113443,1
Grapes,86.56988271,36.48049435,46.30364834,0
Grapes,85.63908994,19.15283424,63.9014646,0
Grapes,95.8194959,30.65428345,55.83766702,0
Grapes,74.37383462,23.17639669,44.87610449,0
Grapes,69.05402962,22.12749137,46.64907687,0
Grapes,46.18185452,20.80142563,47.7134118,1
Grapes,81.42416328,22.33638996,64.64206436,0
Grapes,52.06102677,38.80136822,46.53533085,1
Grapes,39.50923589,37.65265946,42.84442476,1
Grapes,44.33098704,28.58062658,41.44735987,1
Grapes,76.81569348,30.83272184,76.48272392,0
Grapes,65.0616228,32.72842548,56.4139915,1
Grapes,52.0256152,26.34294588,45.85095564,1
Grapes,65.10992637,32.56749236,73.02622683,1
Grapes,91.79013906,26.73357298,69.85888796,0
Grapes,82.40554826,35.55887536,69.63091393,0
Grapes,84.77606783,22.37375219,41.12335653,0
Grapes,88.75931776,21.69078291,48.28084554,0
Grapes,80.87507576,26.92446827,42.28805582,0
Grapes,82.9195936,29.00215064,52.26309957,0
Grapes,42.82760851,36.6756065,76.46554842,1
Grapes,96.08177207,32.71428578,65.36061533,0
Grapes,62.97186187,18.65523135,39.99766312,1
Grapes,76.40028695,18.97475801,78.19539221,0
Grapes,74.74457131,33.64209954,40.07326343,0
Grapes,32.13367452,22.84407106,80.78072705,1
Grapes,83.66106888,22.83773189,53.663542,0
Grapes,43.92345588,32.12254068,79.826479,1
Grapes,83.01532439,28.53552658,72.50220094,0
Grapes,86.83601945,31.78182638,79.15896491,0
Grapes,68.50051188,18.91343151,66.23014653,0
Grapes,71.59876443,37.58882039,50.31500475,0
Grapes,49.12459806,23.01621777,64.27620959,1
Grapes,87.42434669,36.62665832,54.17248244,0
Grapes,45.53967519,26.3274611,57.86929706,1
Grapes,95.14554745,21.09045332,69.30488898,0
Grapes,93.91905708,22.42368969,58.61561595,0
Grapes,60.06689083,28.18020676,38.5535336,1
Grapes,81.43006437,25.46437991,50.43082348,0
Grapes,63.16031428,18.00213247,59.11614486,1
Grapes,57.62193023,32.97542241,76.74406698,1
Grapes,76.59356932,28.36042739,43.39533893,0
Grapes,44.03527155,20.81073528,53.33326924,1
Grapes,75.76658742,20.72027699,72.18676272,0
Grapes,86.39680225,26.81304001,61.3844678,0
Grapes,69.32712097,30.68585871,57.52299464,0
Grapes,88.93328176,20.48484755,58.9954104,0
Grapes,74.81891764,28.40070315,69.86721727,0
Grapes,32.74438146,26.9661422,41.84457576,1
Grapes,43.71967513,33.20317144,69.32695709,1
Grapes,89.45077243,28.53283455,38.73803863,0
Grapes,91.44344789,28.85465549,52.17615793,0
Grapes,75.69984438,38.57242478,78.51221365,0
Grapes,94.22721679,21.8137453,38.49366096,0
Grapes,61.58621996,34.19842898,74.34013814,1
Grapes,80.60248581,18.99777677,63.29105671,0
Grapes,57.41605894,21.35518362,67.12102521,1
Grapes,86.5123068,27.45293576,60.95439745,0
Grapes,80.36074669,33.05619648,44.6969296,0
Grapes,48.1505772,34.49419578,76.61353548,1
Grapes,47.06837816,20.02417126,41.35664392,1
Grapes,55.43272117,32.6318157,63.37110557,1
Grapes,47.08063441,38.10449706,45.706061,1
Grapes,37.53219303,33.94526743,76.9902668,1
Grapes,91.2308457,18.0640508,63.58492743,0
Grapes,92.10655434,36.47965904,38.42976305,0
Grapes,36.02824593,33.43322456,76.5171707,1
Grapes,90.7005766,20.08389356,52.77315932,0
Grapes,62.85098198,34.46895766,72.81786572,1
Grapes,41.9751498,33.9581668,80.17368882,1
Grapes,61.47139447,33.48313419,53.42749828,1
Grapes,48.17179641,18.07034624,49.005638,1
Grapes,64.87445303,33.24628155,80.49975631,1
Grapes,77.0675723,29.78538937,52.75671416,0
Grapes,93.0669515,23.57071978,49.90053574,0
Grapes,59.19025252,20.96572316,66.68300869,1
Grapes,42.85614327,28.7832231,56.70988442,1
Grapes,61.05917274,19.46897763,66.71946522,1
Grapes,47.56286201,22.05824754,39.68593112,1
Grapes,67.06946924,34.2954284,51.04887547,0
Grapes,37.69814096,29.06516617,51.3934381,1
Grapes,63.65659059,30.03840411,47.14779929,1
Grapes,89.78869384,33.03169187,69.75791683,0
Grapes,89.96391681,37.72794091,49.48597768,0
Grapes,62.37513117,24.81707336,77.19021417,1
Grapes,39.00609446,21.8397285,58.41111028,1
Grapes,42.36056902,24.18178427,50.29044172,1
Grapes,48.68358054,38.28947471,75.89310207,1
Grapes,69.77265486,37.39082723,41.18675878,0
Grapes,51.74037907,37.91412145,59.16715369,1
Grapes,45.3652885,34.28258454,64.26476049,1
Grapes,64.46137177,33.69181414,61.64305494,1
Grapes,51.48444871,18.06805145,57.73955061,1
Grapes,65.83383561,24.46333389,76.90683894,1
Grapes,78.54272,35.00478541,55.58292007,0
Grapes,90.48640912,30.00848592,60.07503838,0
Grapes,75.43712538,22.16209889,62.92243703,0
Grapes,91.46722891,30.07657017,68.18888119,0
Grapes,83.35684656,38.94109926,44.4401295,0
Grapes,34.28999809,26.05424045,63.9171479,1
Grapes,91.23661767,31.03123272,63.00356384,0
Grapes,45.69889773,31.34285948,79.39424911,1
Grapes,45.46920508,18.90262053,64.8929091,1
Grapes,80.77170779,32.30803351,51.47991526,0
Grapes,35.1200472,18.39508066,53.51470682,1
Grapes,82.27436053,20.27115171,48.11180371,0
Grapes,59.37978388,27.47300278,49.06551866,1
Grapes,46.38158331,36.43633346,39.0583098,1
Grapes,83.05470987,36.90435388,46.18342057,0
Grapes,56.41358816,20.42358886,49.6688995,1
Grapes,71.10657482,27.69024765,48.98779992,0
Grapes,63.69608356,20.05445846,51.60702634,1
Grapes,80.94256802,24.42345231,48.24331191,0
Grapes,64.20900733,22.22067707,58.49823605,1
Grapes,47.79683992,30.64437683,41.60244355,1
Grapes,53.62469431,35.26709521,50.31823996,1
Grapes,47.09559374,20.52175903,47.21638304,1
Grapes,89.43806873,18.31758649,81.13868483,0
Grapes,53.48891253,27.3973287,74.05445959,1
Grapes,72.38445104,38.02198199,54.97312957,0
Grapes,80.68114646,32.40035273,57.72330186,0
Grapes,65.05776274,31.3333338,74.99718932,1
Grapes,56.74184501,37.01170886,54.53817018,1
Grapes,32.60898007,36.07653101,47.14456722,1
Grapes,75.49859443,27.5122104,66.53107632,0
Grapes,79.25867696,24.44994901,54.96684704,0
Grapes,50.23586489,28.89542927,56.98597634,1
Grapes,72.84818786,26.8868531,61.47469198,0
Grapes,47.41319321,20.28632827,49.62730618,1
Grapes,53.699692,22.98117635,43.75409752,1
Grapes,65.33802215,22.1858907,73.01361621,1
Grapes,74.44052861,26.04251625,62.41451116,0
Grapes,90.20440456,20.68078332,48.87828609,0
Grapes,79.99934834,38.87568129,68.38417448,0
Grapes,64.04842675,31.40471425,77.09062875,1
Grapes,39.47770289,38.10096183,53.92271863,1
Grapes,47.05903019,33.34211201,49.83539069,1
Grapes,44.86653097,26.11387023,66.65242868,1
Grapes,69.32210683,30.53906354,47.1717968,0
Grapes,45.69770562,18.05863783,42.56782035,1
Grapes,89.37281037,38.89726343,66.93339222,0
Grapes,44.1213537,22.92268697,40.07478245,1
Grapes,91.94308765,24.27936292,62.20080995,0
Grapes,69.55632054,26.30848156,72.03292064,0
Grapes,33.50574039,34.87396409,54.7320856,1
Grapes,48.65855635,19.85339719,41.20088607,1
Grapes,68.50364691,29.28647581,54.94280747,0
Grapes,42.96267041,30.90791298,47.11017238,1
Grapes,37.95611187,29.95497978,40.16527173,1
Grapes,52.57044894,36.56932136,57.22008081,1
Grapes,44.58163643,34.73809727,73.59852242,1
Grapes,73.30714708,29.28697037,65.58834557,0
Grapes,95.66626803,36.65353604,45.10690968,0
Grapes,34.6046136,31.61024439,68.51930288,1
Grapes,79.91255164,38.455112,72.0337382,0
Grapes,33.12785391,29.27132944,60.95929441,1
Grapes,76.04084508,32.66976446,55.43627987,0
Grapes,74.30940917,32.54795035,51.21303632,0
Grapes,82.28043061,28.91993313,52.56600386,0
Grapes,42.23119079,37.44313664,63.59821724,1
Grapes,33.43190437,23.51997426,62.55171865,1
Grapes,47.32369262,38.17185751,75.88842627,1
Grapes,49.02072591,31.25364066,62.97501348,1
Grapes,77.44347972,18.04807776,78.46314968,0
Grapes,83.31218027,35.93856426,39.15998799,0
Grapes,73.04278965,21.24617468,71.09725654,0
Grapes,91.25686919,22.32336766,42.28299224,0
Grapes,45.82356635,23.87879412,68.16878619,1
Grapes,86.70934729,27.07385509,52.78859299,0
Grapes,53.1149158,21.59506142,47.56306587,1
Grapes,46.87849449,37.50540545,51.12393403,1
Grapes,48.66737879,28.20897461,40.51711255,1
Grapes,85.58951391,23.38640922,64.95193114,0
Grapes,66.52413989,23.13817456,64.32798855,1
Grapes,80.98565808,23.4317587,51.40986031,0
Grapes,90.95716731,37.86194496,41.64268467,0
Grapes,58.54500807,32.10441202,58.42546855,1
Grapes,81.08385062,24.72435574,76.19043811,0
Grapes,93.0672503,38.31761626,41.07273157,0
Grapes,82.44031117,32.2038455,58.08631826,0
Grapes,30.87913775,35.59376787,70.76477028,1
Grapes,48.35022841,18.72208571,51.31826044,1
Grapes,58.22443384,36.29947524,77.4747157,1
Grapes,83.86815709,23.80867349,42.9224524,0
Grapes,80.66651011,20.66675595,52.71089849,0
Grapes,92.09893793,34.35836939,81.13595673,0
Grapes,57.76739532,25.62698605,49.17305661,1
Grapes,70.67968988,22.06494486,71.74121187,0
Grapes,91.86912909,32.67585021,38.80059404,0
Grapes,60.1955074,25.88778366,38.91463049,1
Grapes,62.36797655,22.85083607,66.58380929,1
Grapes,31.0427324,26.64794701,77.47450161,1
Grapes,46.37392886,26.62387958,66.14193773,1
Grapes,62.88501498,35.99851487,44.06139688,1
Grapes,85.72840023,31.17324724,51.96821927,0
Grapes,76.20089915,32.54991305,51.80975882,0
Grapes,30.95664934,29.81441321,39.80228798,1
Grapes,48.9599021,26.57632088,77.97124165,1
Grapes,94.44354872,31.63250602,79.98874797,0
Grapes,55.89810972,29.35212622,74.62516028,1
Grapes,60.48703059,23.68084887,80.29814418,1
Grapes,47.43131617,25.79331036,58.57612451,1
Grapes,59.94350839,35.35780754,43.47058095,1
Grapes,62.64744533,26.17577866,49.68815975,1
Grapes,54.7758052,25.24347945,58.61539851,1
Grapes,37.53518922,24.71948153,48.46178788,1
Grapes,89.04682576,22.91017067,81.1842176,0
Grapes,67.50256941,29.24934733,78.13819685,0
Grapes,39.62565963,23.36019023,67.75524429,1
Grapes,64.30345422,36.40758004,72.08771224,1
Grapes,47.25980602,21.66046051,46.57276631,1
Grapes,60.16516725,32.95292274,45.9757584,1
Grapes,69.27065614,38.97635466,53.18565872,0
Grapes,61.48217646,33.39555033,51.70092003,1
Grapes,44.13216075,32.67296267,73.67754457,1
Grapes,43.20569618,38.01839296,62.53712491,1
Grapes,56.73030153,26.9247091,57.4992787,1
Grapes,91.25255419,20.7085022,46.28363381,0
Grapes,67.3227574,19.76653165,50.75139122,0
Grapes,52.06660644,21.65423092,60.13726891,1
Grapes,45.38672025,37.71880069,61.30742341,1
Grapes,96.14366571,25.97542209,68.78222978,0
Grapes,88.54709688,33.85227925,42.87269159,0
Grapes,81.55974754,21.63330878,79.68005376,0
Grapes,94.79342826,19.29675729,72.71570212,0
Grapes,38.62407978,20.4236021,55.95193505,1
Grapes,80.0036169,23.72082195,41.06579475,0
Grapes,69.590213,37.9614675,74.51796741,0
Grapes,39.51925909,23.4870717,80.86874415,1
Grapes,62.3476656,27.96633666,67.15196496,1
Grapes,71.02201378,28.96822647,74.62873519,0
Grapes,69.80329268,34.40843976,53.73678344,0
Grapes,64.90694674,28.19488422,54.95007211,1
Grapes,81.0898497,20.21041556,46.44460999,0
Grapes,95.13462004,35.16636729,59.30880621,0
Grapes,86.20094888,23.00983875,75.10687598,0
Grapes,53.51688573,28.27651469,38.53341989,1
Grapes,84.3471316,28.70566694,55.54015959,0
Grapes,53.39431406,32.7472818,79.45846972,1
Grapes,61.64038624,28.89914371,63.97851039,1
Grapes,45.43265309,31.76935889,49.05274944,1
Grapes,89.3430354,20.73887144,71.8820072,0
Grapes,66.50935688,29.08422536,52.63819033,1
Grapes,95.81317851,24.79513237,53.26658131,0
Grapes,64.4027782,26.24073757,81.08616223,1
Grapes,39.15065647,30.36494338,57.92610224,1
Grapes,93.17699026,23.32455848,67.01710011,0
Grapes,38.10864684,30.03237107,48.18695187,1
Grapes,64.44758224,31.0499144,72.79029384,1
Grapes,64.4959996,32.4438152,44.78310634,1
Grapes,75.43888778,19.53476425,53.63320749,0
Grapes,46.64664742,18.85065176,58.49150897,1
Grapes,46.62428971,21.58600692,65.0621897,1
Grapes,60.96124983,22.52197245,64.03483237,1
Grapes,45.9962044,31.98223763,38.54015785,1
Grapes,89.7227182,33.83554035,65.40396796,0
Grapes,94.94717914,32.02993324,38.82512406,0
Grapes,57.44872083,29.41087928,48.82563578,1
Grapes,89.24293413,36.97001733,53.82196283,0
Grapes,71.93347159,32.94288307,43.54830491,0
Grapes,52.04143381,20.3675225,67.3026329,1
Grapes,85.79050601,20.71974191,58.03358695,0
Grapes,69.90244074,22.07712242,77.07679427,0
Grapes,51.80700104,18.41424346,74.69443753,1
Grapes,73.78823874,32.90428464,39.74171335,0
Grapes,73.16492979,31.64161786,44.10637679,0
Grapes,56.81285243,21.16058153,62.84916989,1
Grapes,73.1103377,37.64214802,68.09171348,0
Grapes,69.74919479,21.15491454,75.7342195,0
Grapes,67.26052806,25.39132507,69.05076648,0
Grapes,58.02274576,18.05903381,40.27384184,1
Grapes,82.11430916,25.12656589,59.33438249,0
Grapes,42.71238658,32.33731607,51.42813353,1
Grapes,40.51630702,28.62816569,74.45677482,1
Grapes,46.30023241,23.55873738,54.94503121,1
Grapes,38.66165467,35.17175768,51.46068188,1
Grapes,68.63976993,26.53145526,46.24425971,0
Grapes,62.11983332,27.77166914,56.95199053,1
Grapes,68.84782089,30.61340185,75.6289218,0
Grapes,60.73898194,23.24606653,38.05607968,1
Grapes,54.7933721,31.41232779,47.16794059,1
Grapes,42.04015156,20.87169188,40.86432039,1
Grapes,52.65387681,36.55556494,66.53030954,1
Grapes,76.3717263,29.79165004,45.24378815,0
Grapes,92.14954167,36.84568781,79.29065735,0
Grapes,62.13771619,18.37141443,51.08711839,1
Grapes,70.07977366,36.08277262,66.02262728,0
Grapes,50.91286887,38.53524014,75.64068712,1
Grapes,71.86857264,31.39100413,70.04853368,0
Grapes,59.24437374,29.69384527,75.03976512,1
Grapes,59.43560271,25.62238417,59.1075928,1
Grapes,90.37555468,31.29675672,64.32612136,0
Grapes,58.2387421,35.2758356,64.08274951,1
Grapes,75.00003199,26.66215361,73.76450148,0
Grapes,78.32833585,30.1123302,68.29775513,0
Grapes,71.42583729,25.25559302,71.04840045,0
Grapes,31.99467566,34.87015478,47.40363284,1
Grapes,94.59318368,38.85352296,60.67683643,0
Grapes,53.31430258,35.17145793,39.57614399,1
Grapes,52.42804799,28.24250359,72.62342941,1
Grapes,60.72272873,25.01497262,64.55203422,1
Grapes,35.09147478,26.27249523,42.75389047,1
Grapes,67.14303177,34.17352417,69.48625345,0
Grapes,39.75690696,30.89979917,55.1827885,1
Grapes,76.48672356,21.88008631,79.33967815,0
Grapes,31.60939679,35.05311842,51.91809652,1
Grapes,67.31321752,31.0990177,51.53382038,0
Grapes,36.85169682,22.55072348,75.54862619,1
Grapes,76.79537951,35.01095861,68.68755054,0
Grapes,86.43498215,29.07731908,47.82603725,0
Grapes,92.97018913,33.90801008,41.29684387,0
Grapes,80.4379947,18.98916504,56.31016394,0
Grapes,36.97648877,18.38772107,47.74632561,1
Grapes,51.08076902,36.5241625,72.37280618,1
Grapes,84.75849697,37.53191271,69.29236526,0
Grapes,32.05794235,27.6568748,51.88971383,1
Grapes,68.44349792,28.02453568,57.0376537,0
Grapes,61.59804622,28.92860354,66.45325356,1
Grapes,79.90573027,30.16692857,66.57074743,0
Grapes,86.90680764,32.13554839,63.1229009,0
Grapes,36.10260928,25.19215304,46.48676344,1
Grapes,81.82576109,33.99340104,71.01263397,0
Grapes,62.56705771,20.29012438,48.46842694,1
Grapes,38.42380895,29.20288102,52.63509759,1
Grapes,94.50459189,33.7508084,63.97619937,0
Grapes,58.94750164,31.94056071,46.56752637,1
Grapes,36.12140347,30.30262754,70.15445451,1
Grapes,43.82689028,37.72149571,49.61790901,1
Grapes,77.21327874,21.14271796,79.11290148,0
Grapes,80.27597058,18.67475018,47.96938199,0
Grapes,77.80966549,20.19153474,73.74696145,0
Grapes,49.40539471,31.65832788,75.05305502,1
Grapes,60.36248618,26.61647493,79.64706401,1
Grapes,83.99063277,30.39232542,63.52258189,0
Grapes,81.29726703,32.79448245,51.71232505,0
Grapes,48.51757287,25.54675721,79.97853667,1
Grapes,84.58923057,26.91064859,50.99813383,0
Grapes,61.95491888,38.77958164,44.31105783,1
Grapes,43.17350948,18.23106961,62.72107998,1
Grapes,89.83923395,29.77581797,48.43456102,0
Grapes,56.3877973,20.54039819,77.23720305,1
Grapes,91.61694401,18.85151112,62.90551203,0
Grapes,57.55595311,38.03190689,57.58098304,1
Grapes,38.07614335,23.33581927,68.31792239,1
Grapes,76.01008832,27.77264397,40.37183393,0
Grapes,84.12260975,31.02832649,79.77230005,0
Grapes,62.00258926,31.98420426,51.2495242,1
Grapes,37.33518808,19.99263307,79.51140935,1
Grapes,75.68857254,22.31777601,46.84797898,0
Grapes,35.82432275,38.43627208,41.75538957,1
Grapes,37.74610407,21.71739016,41.59180299,1
Grapes,70.06970277,18.70535639,53.57470499,0
Grapes,69.92186547,38.04933379,71.13208441,0
Grapes,81.12553342,27.51723525,61.72892533,0
Grapes,92.86138017,30.47158501,48.34749426,0
Grapes,78.64076768,26.52609749,64.91045536,0
Grapes,79.32700735,37.34241969,76.45659573,0
Grapes,68.44046961,35.00760834,56.42931733,0
Grapes,61.32741896,36.84630434,78.54995112,1
Grapes,90.81818271,31.16051634,77.86025913,0
Grapes,46.80958934,22.60234037,54.66066515,1
Grapes,92.68643961,25.42587483,73.62423687,0
Grapes,93.42117712,20.08526132,59.99937374,0
Grapes,53.69467397,26.91592163,48.28636202,1
Grapes,55.37491081,30.21643669,79.87300727,1
Grapes,83.85782831,24.1796707,58.4265019,0
Grapes,85.62628909,21.2696214,48.30616759,0
Grapes,70.64942961,32.90367743,59.75512728,0
Grapes,75.86968367,34.12271479,70.140097,0
Grapes,89.94550015,36.29114257,78.41652317,0
Grapes,50.61496774,28.10468596,75.96087403,1
Grapes,45.24688946,25.00396861,43.60686182,1
Grapes,56.40531457,30.19343209,74.8941674,1
Grapes,86.17752409,22.75695999,51.82283819,0
Grapes,94.33222313,20.56517212,49.27816848,0
Grapes,75.71965613,18.41849316,57.7958344,0
Grapes,94.34217655,33.19251835,66.17256015,0
Grapes,76.12385203,23.88017864,76.68392001,0
Grapes,63.72249566,22.08566886,39.35034206,1
Grapes,44.42893291,19.64370139,52.07902279,1
Grapes,90.0341747,30.17321403,63.99941095,0
Grapes,85.01272634,21.75881923,56.25280443,0
Grapes,55.27729114,37.56160538,75.23121858,1
Grapes,90.1227158,23.44207459,57.65934271,0
Grapes,36.05010746,32.04118473,58.11991423,1
Grapes,36.64032828,30.97897523,48.3893111,1
Grapes,55.61211751,30.26308373,70.45657904,1
Grapes,89.93326058,28.85199369,79.58379808,0
Grapes,67.19727121,26.25440613,75.33066077,0
Grapes,54.32434087,37.96377818,78.34920411,1
Grapes,92.34863809,37.90100005,55.21881004,0
Grapes,82.52624399,29.89153246,43.19861206,0
Grapes,55.54015312,32.54629878,57.29781218,1
Grapes,68.69131216,31.46659029,54.6468595,0
Grapes,52.10597234,30.50524479,56.45939719,1
Grapes,89.06548437,26.49668735,71.28493693,0
Grapes,63.68041555,30.24308677,61.60341623,1
Grapes,58.33464704,37.79162365,63.76465412,1
Grapes,89.17775735,18.31229088,55.69426101,0
Grapes,86.91818071,35.09504407,67.75074416,0
Grapes,37.31756612,38.84043525,60.46592322,1
Grapes,78.19901943,29.16231992,46.28767143,0
Grapes,67.94169328,27.52283836,58.87695001,0
Grapes,46.06867365,33.71881682,77.86846116,1
Grapes,61.24728209,26.05486384,68.1064194,1
Grapes,93.39084974,19.23394271,61.05262138,0
Grapes,79.04501912,24.2811075,41.16005328,0
Grapes,36.82191899,29.48061147,73.52634484,1
Grapes,88.93354575,37.40756856,42.73632489,0
Grapes,50.72454754,22.28058393,59.92074605,1
Grapes,82.40422416,24.32216737,77.54725869,0
Grapes,39.36797337,19.78504573,67.3458458,1
Grapes,59.46031738,31.85845796,70.48824338,1
Grapes,76.14101409,23.67640818,64.17415196,0
Grapes,50.07175138,33.85975468,53.69886136,1
Grapes,60.25472161,37.45750356,71.88129158,1
Grapes,73.32807082,26.01715933,72.90003735,0
Grapes,57.25290687,32.7822817,79.39622136,1
Grapes,64.36122409,35.49790239,71.1491586,1
Grapes,41.37310017,26.93286404,50.31058035,1
Grapes,63.11274469,36.55190734,41.65580238,1
Grapes,83.21833498,24.17474745,69.11859986,0
Grapes,71.42691364,18.71531892,48.28415874,0
Grapes,78.21078324,30.05533821,69.97060658,0
Grapes,64.86171215,31.18727889,60.49409555,1
Grapes,76.87138048,21.65127494,55.7252783,0
Grapes,64.70582196,36.02080861,51.48634067,1
Grapes,72.35521818,37.72111925,54.80628439,0
Grapes,49.17818773,20.08994075,46.80082745,1
Grapes,49.47533209,34.15348078,49.62560409,1
Grapes,37.03023694,36.09354546,69.93111448,1
Grapes,59.97507812,22.9634073,47.21001228,1
Grapes,40.37498086,38.87274949,70.23262977,1
Grapes,76.00795976,29.25138974,70.71133193,0
Grapes,93.58271686,32.79551925,39.3070488,0
Grapes,93.30590705,25.14303434,61.0931033,0
Grapes,79.52938629,29.05672935,50.58046616,0
Grapes,83.78936441,22.61640483,80.10841303,0
Grapes,59.77382364,35.10280421,75.47179027,1
Grapes,76.30336981,38.64204198,78.29800327,0
Grapes,48.9040242,38.93488886,60.17567916,1
Grapes,56.60194662,28.05593214,65.69814377,1
Grapes,67.30809315,21.75547582,45.25242536,0
Grapes,68.26444831,37.96583119,58.17393299,0
Grapes,58.20575229,27.35740702,53.24583323,1
Grapes,49.07662212,36.58543299,47.51758222,1
Grapes,54.35553268,21.7526806,71.81692789,1
Grapes,73.19995687,25.96604941,66.56851557,0
Grapes,67.08388161,29.89236215,67.17688678,0
Grapes,54.72531019,20.93929387,73.96846842,1
Grapes,56.54744185,33.58764565,54.17597675,1
Grapes,64.73774525,31.53475002,63.58550902,1
Grapes,69.47914941,21.36367169,47.6595957,0
Grapes,45.05971624,18.0418529,72.03049538,1
Grapes,58.74307839,26.52973027,38.46631254,1
Grapes,85.33293598,27.29019591,50.65531449,0
Grapes,86.97553389,20.20750976,77.32392626,0
Grapes,58.02672897,37.37722111,79.73774727,1
Grapes,67.52900181,22.56823682,65.57500466,0
Grapes,79.75166644,28.19131117,47.32842254,0
Grapes,42.87085166,25.00097293,63.22575853,1
Grapes,79.00119544,18.02308482,43.58677896,0
Grapes,91.01451849,24.43816379,68.09417311,0
Grapes,45.15756703,31.31916242,69.53390368,1
Grapes,39.98471854,19.39718741,40.6394571,1
Grapes,72.07743839,30.57580061,60.2918971,0
Grapes,93.6991366,22.51616591,52.69807052,0
Grapes,79.42780601,28.35694127,55.93842284,0
Grapes,35.93919438,22.08664291,75.37759171,1
Grapes,92.972602,30.57818007,42.49050933,0
Grapes,54.50872381,32.57947349,71.81445992,1
Grapes,53.6121972,22.76198712,48.95790476,1
Grapes,85.86620917,18.10828862,53.20645496,0
Grapes,44.96022474,30.32878719,58.39334329,1
Grapes,92.31298942,32.40779927,59.10097832,0
Grapes,91.21913186,34.76936813,52.91122041,0
Grapes,42.81333459,30.79575062,76.08648139,1
Grapes,42.62477048,25.2639197,73.77990546,1
Grapes,52.82811275,37.08163941,75.30766096,1
Grapes,95.19118048,33.9475768,66.50500922,0
Grapes,80.74115898,35.65237852,59.57541333,0
Grapes,88.36121914,22.35036277,48.23864636,0
Grapes,92.15136829,31.78896301,55.6272269,0
Grapes,40.21175388,34.81096857,45.96664777,1
Grapes,96.04309312,19.38014281,55.39879336,0
Grapes,56.80661232,29.91325032,58.38617365,1
Grapes,63.73772436,21.06282126,60.33600657,1
Grapes,51.91938979,37.21101263,75.77708667,1
Grapes,70.51887175,22.27204739,53.14085316,0
Grapes,62.65909268,28.36837406,70.30593756,1
Grapes,79.4571339,18.03657251,56.68663608,0
Grapes,64.86674728,26.89584589,43.32958301,1
Grapes,57.55254819,18.99337216,64.57101819,1
Grapes,84.86834108,37.35771895,55.80682479,0
Grapes,63.4174556,19.67378804,62.71193272,1
Grapes,72.68499231,37.05718767,51.92453065,0
Grapes,79.8755072,20.00561426,74.53653945,0
Grapes,96.13783482,31.0774931,67.65140777,0
Grapes,74.01753042,20.71591201,38.56898206,0
Grapes,83.00676644,36.68693169,80.96288504,0
Grapes,40.55535573,23.38215283,74.35406514,1
Grapes,68.65144025,36.29787689,80.39495016,0
